CODCLI;VENDAS;DATA
4479;1528,14;04/05/2021
1752;183,7;04/05/2021
4594;2022;06/05/2021
5935;475,005;06/05/2021
6427;854;06/05/2021
5535;440;06/05/2021
1616;591,25;13/01/2021
48;688,141;14/01/2021
5737;327,765;14/01/2021
2221;633,271;14/01/2021
6446;168;20/01/2021
6082;464,004;26/01/2021
6606;2423,45;27/01/2021
5399;311,002;01/03/2021
4027;592,93;01/03/2021
5492;1593,421;01/03/2021
4768;315,2;01/03/2021
50;689,77;01/03/2021
5493;395,25;01/03/2021
4945;773,825;02/03/2021
740;455;02/03/2021
5452;6632;05/05/2021
4732;434,847;05/05/2021
410;4940;05/05/2021
410;0;07/06/2021
17;909;08/06/2021
4782;2418,97;08/06/2021
801;1461,36;08/06/2021
2169;428,52;29/12/2020
3617;184,151;30/12/2020
4498;701,183;11/02/2021
2793;374,581;12/02/2021
5947;584,528;08/04/2021
3944;164,7;09/04/2021
4594;981,426;09/04/2021
3119;695;09/04/2021
5826;451,05;12/04/2021
2793;967,147;31/05/2021
1627;666,12;31/05/2021
690;443;31/05/2021
6264;405,9;13/01/2021
1616;971,633;18/01/2021
4782;1604,938;18/01/2021
741;1226,828;18/01/2021
716;495;18/01/2021
294;1309,389;18/01/2021
1903;422,836;22/02/2021
5663;654,65;22/02/2021
2382;2946,4;23/02/2021
5943;531,1;23/02/2021
4135;227,228;24/02/2021
2793;1408,403;12/04/2021
6037;1020;13/04/2021
3423;833,95;03/06/2021
1616;276,73;03/06/2021
5619;124;03/06/2021
2482;4194;04/06/2021
2975;184,5;05/01/2021
50;592,45;18/01/2021
824;257,09;18/01/2021
4552;509,359;18/01/2021
3235;797,586;19/01/2021
963;283,3;19/01/2021
1144;266;05/04/2021
2169;736,312;05/04/2021
405;975;06/04/2021
4594;1245;06/04/2021
12;942;06/05/2021
2598;849,94;07/05/2021
5990;1050,75;10/05/2021
1637;164,8;08/01/2021
5872;491,2;08/01/2021
1167;158;12/01/2021
4048;247,05;02/03/2021
5850;2952,554;02/03/2021
490;164;03/03/2021
410;6080,05;03/03/2021
6038;237,62;04/03/2021
1872;927,732;06/05/2021
6857;823,9;06/05/2021
4614;659;06/05/2021
132;2764;06/05/2021
4498;1064,88;07/05/2021
5267;5120;07/05/2021
3175;3927,3;09/06/2021
5684;5887,74;09/06/2021
6806;209,4;09/06/2021
4614;1156;09/06/2021
410;952;09/06/2021
405;199;09/06/2021
5034;497,5;09/06/2021
5885;209,632;10/06/2021
294;2148,065;29/12/2020
4135;872,667;29/12/2020
4740;394,263;29/12/2020
1033;684,2;29/12/2020
1447;206,781;29/12/2020
3119;583,716;29/12/2020
5966;187,625;12/02/2021
5728;5007,241;12/02/2021
5;780;12/02/2021
105;3120;12/02/2021
4575;318,2;15/02/2021
5959;773,59;15/02/2021
4152;366,8;12/04/2021
5941;358,2;13/04/2021
1942;1118,616;14/04/2021
3235;541,6;14/04/2021
4240;947,45;14/04/2021
739;2434,342;31/05/2021
6281;668,05;02/06/2021
6073;1580,81;03/06/2021
112;23910;29/12/2020
3281;312,151;29/12/2020
1220;176,457;11/01/2021
562;952,682;11/01/2021
3181;976,159;31/12/2020
5681;225;31/12/2020
6337;702;25/02/2021
5071;450,259;25/02/2021
6311;1066,291;25/02/2021
3617;420,876;25/02/2021
4104;2311,1;25/02/2021
5728;1400,037;13/04/2021
6185;172,295;14/04/2021
88;1563,28;14/04/2021
6427;723;15/04/2021
1447;639,572;15/04/2021
81;1445,25;15/04/2021
765;202,76;15/04/2021
3718;401,6;04/06/2021
6337;666,522;04/06/2021
593;456;04/06/2021
6054;109;04/06/2021
4782;297;07/06/2021
6352;1931,505;30/12/2020
5681;188;30/12/2020
2169;892,451;04/01/2021
739;1525,105;04/01/2021
2793;718,848;04/01/2021
1616;470,427;04/01/2021
4782;5263,016;04/01/2021
3404;749,612;23/02/2021
6272;130;23/02/2021
1033;151,4;23/02/2021
5439;537,27;23/02/2021
6591;539,201;23/02/2021
3528;232,5;23/02/2021
4782;1840,619;08/04/2021
6611;398,2;08/04/2021
5684;7420;08/04/2021
482;479,8;08/04/2021
5679;965,45;10/05/2021
3620;789,078;10/05/2021
5;571,809;10/05/2021
4552;213,5;10/05/2021
5850;5194,295;24/12/2020
5267;2343,961;08/01/2021
593;1292,4;08/01/2021
5684;5100;05/03/2021
179;1694;05/03/2021
5439;150,8;09/03/2021
105;4434,316;08/03/2021
1447;1876,334;10/03/2021
6207;303,94;07/05/2021
4169;492;07/05/2021
5959;369,46;07/05/2021
5728;1907,672;07/05/2021
5267;781,66;07/05/2021
5493;428,26;10/06/2021
1546;699;10/06/2021
1480;2618;10/06/2021
5945;451,35;10/06/2021
5935;215,9;10/06/2021
2873;627,75;23/12/2020
25;2786,217;23/12/2020
5724;816,182;23/12/2020
3617;176,4;23/12/2020
3718;2457,497;29/12/2020
741;1680,401;15/02/2021
824;166,76;15/02/2021
1220;632,821;15/02/2021
5712;536,366;16/02/2021
105;1059,999;17/02/2021
4768;299;14/04/2021
5935;790,15;14/04/2021
5034;440,088;16/04/2021
6062;3370;16/04/2021
1903;669,359;16/04/2021
5947;369,005;03/06/2021
765;227,34;04/06/2021
5679;1437,16;07/06/2021
142;332,856;07/06/2021
10;2751,097;08/06/2021
3417;738,68;08/06/2021
801;229;28/12/2020
438;1880;30/12/2020
6185;164;07/01/2021
5072;2065,5;08/01/2021
103;1327,5;11/01/2021
5684;0;12/01/2021
1576;562,914;26/02/2021
1616;626,035;26/02/2021
3854;366,537;26/02/2021
739;1515,75;01/03/2021
4277;285;01/03/2021
429;349,3;01/03/2021
1447;956,71;19/04/2021
4740;332,7;19/04/2021
103;2558,589;19/04/2021
2482;4495;20/04/2021
2482;4495;20/04/2021
1015;262,2;21/04/2021
6606;806,5;07/06/2021
3620;674,16;07/06/2021
105;742,982;07/06/2021
5108;398;07/06/2021
120;1020;09/06/2021
739;1035,749;10/06/2021
1576;157;06/01/2021
3404;156,879;06/01/2021
4871;740,248;06/01/2021
6311;629,07;11/01/2021
2169;503,007;24/02/2021
765;376,088;26/02/2021
4932;534,776;26/02/2021
5672;429;01/03/2021
1179;682,8;01/03/2021
1958;558,395;09/04/2021
4552;490;12/04/2021
137;2373;12/04/2021
438;151,5;13/04/2021
2850;636,904;13/04/2021
4668;473,93;13/04/2021
5768;2453,4;11/05/2021
3854;164;13/05/2021
3980;725;13/05/2021
1942;5293;13/05/2021
824;1106,595;07/01/2021
4740;568,727;12/01/2021
5482;567,8;11/03/2021
199;881,98;12/03/2021
3854;374,5;10/05/2021
5108;703,045;10/05/2021
5728;1122,5;10/05/2021
6708;1402,2;11/05/2021
6671;1168,205;11/05/2021
6046;197,691;11/05/2021
6246;1528,873;10/06/2021
3953;159,35;10/06/2021
5850;2652,816;10/06/2021
5964;2584;10/06/2021
10;574;28/12/2020
3952;400,344;29/12/2020
4732;299,7;29/12/2020
6252;545,65;17/02/2021
482;197,8;17/02/2021
123;1806;18/02/2021
4614;3573,598;18/02/2021
6597;109;18/02/2021
112;2310;19/02/2021
3864;992,86;22/02/2021
652;382,76;20/04/2021
740;1654,132;20/04/2021
824;1027,44;21/04/2021
1576;269,9;21/04/2021
6543;168;21/04/2021
5200;467,8;08/06/2021
2550;271,6;09/06/2021
5728;3156;23/12/2020
137;378,251;23/12/2020
6576;1107,6;23/12/2020
4169;481;04/01/2021
765;368,791;02/03/2021
3354;152,55;02/03/2021
3617;1297,318;02/03/2021
6375;275,36;21/04/2021
5740;352,211;22/04/2021
3272;220,53;26/04/2021
5679;644,9;26/04/2021
739;1604,748;26/04/2021
105;468,697;27/04/2021
4871;3033,36;11/06/2021
1179;1009,5;11/06/2021
405;367,29;11/06/2021
5585;335,61;11/06/2021
5826;184,928;11/06/2021
716;1885,438;01/03/2021
6287;493,825;01/03/2021
5679;1153,246;01/03/2021
48;1343,909;02/03/2021
4479;754,05;13/04/2021
740;1809,893;13/04/2021
5180;579,2;13/04/2021
105;389,883;13/04/2021
5430;2028;13/04/2021
5048;267,2;13/04/2021
5034;1947,919;13/05/2021
179;880;13/05/2021
122;3706;13/05/2021
2793;1423,35;17/05/2021
4965;401,73;17/05/2021
5890;219,36;17/05/2021
4594;603,381;14/01/2021
3992;168;20/01/2021
5513;11803,997;20/01/2021
3864;807,333;15/03/2021
2106;1297,378;15/03/2021
6326;206,252;19/03/2021
5945;725,525;11/05/2021
739;1836,75;11/05/2021
5959;521,042;11/05/2021
5740;281,6;10/06/2021
3404;478,77;10/06/2021
5728;3668,61;11/06/2021
716;1888,357;29/12/2020
3992;564,33;22/02/2021
6287;282;22/02/2021
5990;156,095;22/02/2021
5580;922,38;22/02/2021
10;3500,312;23/02/2021
6311;840,302;23/02/2021
1447;754,824;22/04/2021
81;1274,6;22/04/2021
5470;769;22/04/2021
3620;389,883;22/04/2021
878;163,8;22/04/2021
5452;1228,835;22/04/2021
122;994;09/06/2021
3269;181,2;09/06/2021
4945;318;09/06/2021
672;221,04;09/06/2021
123;224;09/06/2021
2816;150;04/01/2021
2816;368,082;11/01/2021
1213;0;12/01/2021
716;606;15/01/2021
740;606;15/01/2021
1872;692,61;04/03/2021
4740;291,853;03/03/2021
137;231,9;04/03/2021
4498;232;09/03/2021
5500;250;05/03/2021
405;456,147;05/03/2021
1447;192,762;28/04/2021
294;2478,9;28/04/2021
17;1330,995;14/06/2021
5822;192,406;14/06/2021
6945;169,32;14/06/2021
1872;151;29/12/2020
3620;1580;14/01/2021
5712;315,525;20/01/2021
6042;768,03;22/01/2021
1903;704,7;02/03/2021
112;2224;03/03/2021
2482;4495;13/04/2021
2482;4495;13/04/2021
716;1356,239;13/04/2021
4977;618,5;13/04/2021
4614;1207,5;13/04/2021
4965;429,94;14/04/2021
741;2310,379;17/05/2021
1114;591;18/05/2021
5728;3062,219;18/05/2021
6311;1622,186;22/01/2021
3003;169;25/01/2021
105;242,101;25/01/2021
48;787,571;25/01/2021
3992;300;25/01/2021
4027;590,607;22/03/2021
562;209,818;22/03/2021
1447;540,85;22/03/2021
4782;1959,912;23/03/2021
2873;1047,21;12/05/2021
5826;547,72;12/05/2021
834;1819,297;12/05/2021
6352;198,85;12/05/2021
672;154,35;13/05/2021
48;1581,61;11/06/2021
410;245;11/06/2021
6543;444;14/06/2021
5990;279,13;11/06/2021
5334;496;05/01/2021
423;579,7;05/01/2021
5768;632,415;05/01/2021
6459;2140,16;23/02/2021
2850;670,5;24/02/2021
2793;446,363;24/02/2021
3864;273,94;24/02/2021
88;1364,119;24/02/2021
4871;2120,041;25/02/2021
1233;503,2;26/04/2021
5034;238,364;27/04/2021
482;238,364;27/04/2021
4552;159;27/04/2021
3281;244,8;27/04/2021
3980;963;09/06/2021
5947;416,64;10/06/2021
5947;281,6;10/06/2021
5679;1596,005;10/06/2021
4277;888,24;10/06/2021
5072;1080,653;10/06/2021
2482;5670,793;11/06/2021
5959;445,932;18/01/2021
2975;340,555;19/01/2021
2038;1885,298;19/01/2021
105;910;19/01/2021
2482;4762,1;05/03/2021
4208;722,996;08/03/2021
4135;353,465;08/03/2021
5663;1059,3;08/03/2021
824;762,68;08/03/2021
2850;576,6;09/03/2021
5663;609,3;30/04/2021
4956;601,715;30/04/2021
4594;4225,5;30/04/2021
6606;1095,15;30/04/2021
1872;605,6;14/06/2021
6252;400,66;14/06/2021
1916;363,1;14/06/2021
105;298;14/06/2021
5990;666,65;14/06/2021
6693;301;14/06/2021
690;790,3;14/06/2021
2793;1332,642;25/01/2021
3617;904,878;28/01/2021
6508;0;30/01/2021
6287;155,4;04/03/2021
5966;350,363;14/04/2021
4539;480,05;14/04/2021
6054;237,852;18/05/2021
1872;1196,698;19/05/2021
103;6958,9;19/05/2021
4890;212,38;29/12/2020
3281;1287;26/01/2021
1616;1394,749;26/01/2021
5449;4003,313;28/01/2021
123;431,8;28/01/2021
6390;241,94;25/03/2021
4871;378,25;25/03/2021
2221;1041,83;25/03/2021
2169;473,238;25/03/2021
5663;1014,5;26/03/2021
6287;497,12;13/05/2021
6042;1485,84;13/05/2021
174;440;13/05/2021
2873;0;13/05/2021
199;178;14/05/2021
2278;397,92;17/05/2021
6269;303,84;17/05/2021
4498;233,155;11/06/2021
5000;1946,054;14/06/2021
2169;205;14/06/2021
6457;7715,192;14/06/2021
5966;377,33;14/06/2021
195;238;06/01/2021
3720;498,49;07/01/2021
3282;318,816;07/01/2021
4591;312,671;07/01/2021
137;3156,833;08/01/2021
86;1441,775;25/02/2021
5959;635,451;26/02/2021
410;5667;26/02/2021
4515;663;01/03/2021
1628;349,29;01/03/2021
1447;569,132;01/03/2021
2501;300;02/03/2021
105;1411,2;27/04/2021
2793;164,63;27/04/2021
2873;318,845;27/04/2021
5959;803,432;28/04/2021
75;2264;28/04/2021
179;1884;29/04/2021
3903;185,5;30/04/2021
2482;2177,865;11/06/2021
2265;3250;15/06/2021
48;789,403;19/01/2021
1616;747,641;19/01/2021
562;198,097;19/01/2021
802;1140,269;21/01/2021
799;412,35;21/01/2021
5030;373,809;22/01/2021
122;989,089;22/01/2021
6269;477,36;09/03/2021
3953;236,22;09/03/2021
5935;318,242;09/03/2021
5108;5237,54;09/03/2021
5216;659,76;04/05/2021
5128;212,2;04/05/2021
4614;778;05/05/2021
4466;1123,5;05/05/2021
3617;727,44;05/05/2021
5981;18,06;14/06/2021
4594;365,54;14/06/2021
4782;182;14/06/2021
5680;682,197;14/06/2021
88;1139,592;15/06/2021
3864;1456,181;15/06/2021
72;799;15/06/2021
5690;246,8;15/06/2021
802;344,308;07/01/2021
1447;2546,822;07/01/2021
4679;226,475;01/02/2021
1480;2487;02/02/2021
1220;151,536;01/02/2021
5724;223,096;01/02/2021
429;460,3;02/02/2021
4163;873,309;04/03/2021
5947;874,388;04/03/2021
6042;1234,7;05/03/2021
4679;162,1;08/03/2021
4849;252,5;08/03/2021
5318;282,772;08/03/2021
2106;137,4;08/03/2021
802;2587,788;16/04/2021
137;553,34;16/04/2021
5947;210,44;19/04/2021
3423;790;19/04/2021
5008;392,8;20/04/2021
5992;353,5;19/05/2021
5672;3062,621;21/05/2021
50;281;24/05/2021
6311;1828;24/05/2021
5881;1549,677;24/05/2021
740;154,87;28/01/2021
1144;544,65;01/02/2021
5966;665,429;01/02/2021
5712;285,6;01/02/2021
740;2342,978;02/02/2021
5947;261,253;29/03/2021
4479;721,564;30/03/2021
6352;1396,286;31/03/2021
6337;657;31/03/2021
3944;1658,122;05/04/2021
5950;272,7;17/05/2021
1529;835,176;17/05/2021
105;682,762;17/05/2021
5493;280,714;17/05/2021
5477;1815;18/05/2021
4491;396;15/06/2021
4766;749,067;15/06/2021
4628;519,61;15/06/2021
2482;6970,8;15/06/2021
801;264,7;15/06/2021
5672;3285,763;11/01/2021
4027;690,372;11/01/2021
6433;238,934;11/01/2021
5319;725,182;11/01/2021
5679;1414,598;11/01/2021
2850;831,2;03/03/2021
5334;496;03/03/2021
2816;487,6;03/03/2021
3208;278;03/03/2021
5034;456,604;04/03/2021
1616;776,075;04/03/2021
4890;562,22;04/05/2021
801;1782,198;04/05/2021
3718;2036,36;04/05/2021
3953;389,45;05/05/2021
5493;1537,947;15/06/2021
1529;500,502;15/06/2021
740;1619,529;15/06/2021
6390;198,72;15/06/2021
5200;385,979;15/06/2021
5034;3173,31;15/06/2021
3944;1977;15/06/2021
12;1483,633;22/01/2021
6442;332,883;22/01/2021
741;1180,045;22/01/2021
947;4304;25/01/2021
5959;278,809;25/01/2021
4594;1405,9;25/01/2021
2598;672,18;09/03/2021
294;1607,688;09/03/2021
5994;836;10/03/2021
5000;2167,994;06/05/2021
684;413,8;06/05/2021
1962;187,575;07/05/2021
5108;703,045;10/05/2021
105;1588,205;10/05/2021
716;799,801;15/06/2021
4479;636,486;15/06/2021
5989;239,752;15/06/2021
5334;524;16/06/2021
48;2139;03/02/2021
482;649,746;03/02/2021
1872;1056,406;03/02/2021
4591;600,702;03/02/2021
5943;152;04/02/2021
4614;389;04/02/2021
4628;330,934;04/02/2021
429;524,2;09/03/2021
4594;2272,4;09/03/2021
81;1173,625;09/03/2021
716;0;09/03/2021
25;0;09/03/2021
5941;219;20/04/2021
123;231,55;25/05/2021
3272;216,25;26/05/2021
5935;522,09;26/05/2021
4594;1387,5;26/05/2021
5684;10110;27/05/2021
2850;539,249;03/02/2021
4540;172;03/02/2021
3715;1636,945;03/02/2021
2873;649,81;03/02/2021
5966;156;05/04/2021
2169;1779,416;05/04/2021
3864;893,418;06/04/2021
3339;166,569;07/04/2021
3326;388,57;07/04/2021
834;299;19/05/2021
1447;511,595;19/05/2021
2550;559;19/05/2021
3953;153,9;19/05/2021
4594;250;19/05/2021
4614;540;19/05/2021
294;2927,1;19/05/2021
801;273,003;15/06/2021
6082;382,58;15/06/2021
6446;689,58;15/06/2021
5679;345,1;15/06/2021
3281;195,3;15/06/2021
716;1441,109;12/01/2021
10;5866,31;12/01/2021
5663;1323,04;12/01/2021
6427;570,678;13/01/2021
1447;794,827;14/01/2021
2598;933,12;14/01/2021
5890;250,909;14/01/2021
1529;458,914;04/03/2021
3272;214,35;04/03/2021
801;285,816;09/03/2021
6326;418,14;10/03/2021
4782;1626,877;10/03/2021
1480;3400;05/05/2021
410;6739,996;05/05/2021
1167;329,718;06/05/2021
179;1822;06/05/2021
5518;1544,662;07/05/2021
5267;8931,879;07/05/2021
4724;172;15/06/2021
81;2622,792;15/06/2021
5740;625,08;15/06/2021
1481;716,654;16/06/2021
6311;575,25;26/01/2021
824;440,5;26/01/2021
2873;288,381;26/01/2021
4832;616,21;27/01/2021
690;386,46;27/01/2021
6252;376,48;27/01/2021
120;1357,5;12/03/2021
5535;1615,1;12/03/2021
5728;4702,958;15/03/2021
5966;340;16/03/2021
4479;606,489;16/03/2021
716;1976,386;16/03/2021
2482;4495;16/03/2021
2482;4495;16/03/2021
1916;345,06;10/05/2021
103;1775,95;10/05/2021
958;716,9;10/05/2021
4871;980,206;10/05/2021
6311;178;11/05/2021
482;2430,273;11/05/2021
2106;5451,81;11/05/2021
12;2141,5;16/06/2021
2039;307,3;16/06/2021
5663;1087,6;16/06/2021
4874;557,4;16/06/2021
3600;2213,601;16/06/2021
6363;238,8;16/06/2021
6956;242,6;16/06/2021
6446;401,496;04/02/2021
5966;166;04/02/2021
3617;1673,427;04/02/2021
4208;623,995;04/02/2021
1167;613,77;05/02/2021
4768;646,4;11/03/2021
3720;165;11/03/2021
1903;697,454;11/03/2021
5728;390;11/03/2021
1213;323,45;12/03/2021
2873;997,329;20/04/2021
3281;629,3;20/04/2021
1616;280,69;20/04/2021
6591;879,622;20/04/2021
4552;389,29;20/04/2021
5034;3424,529;22/04/2021
1034;1245;29/05/2021
1213;0;31/05/2021
6326;792;31/05/2021
1033;159,57;01/06/2021
3720;501,96;04/02/2021
4540;165,566;04/02/2021
5679;892,779;04/02/2021
5728;6735,334;04/02/2021
482;2983,993;09/02/2021
25;479,012;09/02/2021
4169;639,8;09/04/2021
5477;2166,746;09/04/2021
4782;0;13/04/2021
5826;577,92;20/05/2021
6881;455,92;20/05/2021
6337;0;20/05/2021
5947;164,32;20/05/2021
1845;297,207;20/05/2021
482;1383,5;20/05/2021
4849;171,6;20/05/2021
4027;1240,81;15/06/2021
2873;397,281;15/06/2021
6252;294,56;16/06/2021
4932;790;14/01/2021
105;1580;14/01/2021
2202;251,52;18/01/2021
1220;257,065;19/01/2021
3617;1352,085;10/03/2021
3617;295,655;10/03/2021
1447;540,854;10/03/2021
6606;199,5;11/03/2021
10;2547,91;10/05/2021
5240;1118,464;11/05/2021
4628;244,18;11/05/2021
5883;190;11/05/2021
740;973,075;12/05/2021
739;950,64;12/05/2021
1942;6586,427;16/06/2021
5535;1469;16/06/2021
1447;546,465;16/06/2021
4197;817,44;17/06/2021
824;287,788;27/01/2021
5134;4135,4;27/01/2021
3423;1011;27/01/2021
5663;2136,79;27/01/2021
4782;1573,4;28/01/2021
741;2202,76;28/01/2021
1167;278,191;18/03/2021
5959;225,3;16/03/2021
3790;198,72;17/03/2021
802;504,035;18/03/2021
112;1183,5;18/03/2021
5535;789;18/03/2021
824;241,7;18/03/2021
4724;155;12/05/2021
294;2529;12/05/2021
5200;436,802;12/05/2021
5990;1156,792;17/05/2021
1916;379,16;17/05/2021
1517;166,8;17/05/2021
410;952;17/06/2021
3903;173,15;17/06/2021
5;166,927;15/03/2021
963;278,5;16/03/2021
5399;159,6;16/03/2021
1447;325,575;16/03/2021
5980;165;16/03/2021
2482;4820,98;22/04/2021
2482;3008,8;22/04/2021
2482;3958;22/04/2021
6829;273,35;22/04/2021
6806;491,795;22/04/2021
4101;580,15;23/04/2021
6433;257,6;26/04/2021
5966;363,7;01/06/2021
5048;662,78;01/06/2021
716;1633,118;01/06/2021
5072;378;01/06/2021
802;683,168;09/02/2021
1256;274,7;11/02/2021
740;1180,05;11/02/2021
739;1416,06;11/02/2021
4849;358,25;11/02/2021
1220;496,782;15/04/2021
3772;269;15/04/2021
1863;184;15/04/2021
3175;12735;15/04/2021
6337;1050,3;16/04/2021
137;1204,2;16/04/2021
5034;3472,46;20/05/2021
5892;959;21/05/2021
1628;645;24/05/2021
120;1478;16/06/2021
4782;1180,2;16/06/2021
4871;1298,68;16/06/2021
4498;895,645;16/06/2021
5619;199,6;17/06/2021
3500;138,507;19/01/2021
5;520;19/01/2021
5034;309,403;20/01/2021
2873;2415,785;21/01/2021
5071;1381,136;12/03/2021
1220;294,656;15/03/2021
5966;367,95;15/03/2021
4163;682,792;22/03/2021
1872;1111,381;13/05/2021
652;543,1;13/05/2021
6591;341,233;13/05/2021
1453;868,22;17/05/2021
5822;314,19;17/05/2021
4796;355;17/06/2021
5947;628,467;28/01/2021
3617;311,438;28/01/2021
3267;177,8;28/01/2021
423;238,15;28/01/2021
685;926,6;28/01/2021
137;215,8;28/01/2021
3767;1508,854;18/03/2021
6584;1336;19/03/2021
72;261,226;19/03/2021
801;1100,082;19/03/2021
4594;903;19/03/2021
1233;355,49;22/03/2021
4732;1137;22/03/2021
262;778,94;18/05/2021
4498;878,255;18/05/2021
4594;437;19/05/2021
824;554,56;20/05/2021
2106;1567,948;17/06/2021
4104;1040;17/06/2021
672;329,05;17/06/2021
4152;291,6;17/06/2021
3953;214,632;05/02/2021
405;159,893;05/02/2021
3767;8837,329;05/02/2021
1903;1548,003;05/02/2021
5740;181,135;18/03/2021
765;200,449;19/03/2021
10;295,078;18/03/2021
179;1578;18/03/2021
4599;173,5;27/04/2021
5719;560,8;27/04/2021
801;1314,896;27/04/2021
4932;213,588;27/04/2021
2816;313;03/06/2021
5071;2330,613;04/06/2021
3404;979,596;04/06/2021
327;2349,5;04/06/2021
741;1180,05;11/02/2021
4208;1699,186;15/02/2021
5850;8991,982;15/02/2021
5943;1475;15/02/2021
3404;612,029;15/02/2021
5966;484,948;15/02/2021
6433;150,02;15/02/2021
5990;533,906;15/02/2021
6352;1251,415;17/04/2021
6311;334,02;19/04/2021
4871;796,255;19/04/2021
103;1485,22;19/04/2021
4498;874,76;19/04/2021
2793;1356,413;19/04/2021
3772;259,74;19/04/2021
4782;455;08/02/2021
4614;2290,4;09/02/2021
4467;432,52;10/02/2021
5768;2152,794;10/02/2021
5000;1468,446;10/02/2021
4491;534,6;23/02/2021
3864;1132,566;22/03/2021
834;929,049;22/03/2021
741;1519,108;22/03/2021
25;431,432;23/03/2021
1481;1739,476;04/05/2021
4555;971,643;04/05/2021
740;347;05/05/2021
5872;375,8;06/05/2021
5684;4120;16/06/2021
6264;152,04;16/06/2021
1942;880,251;16/06/2021
6591;454,743;16/06/2021
6427;545;20/01/2021
1213;471,3;20/01/2021
1447;1603,474;20/01/2021
1962;322,5;20/01/2021
5989;228,474;20/01/2021
3073;199,8;21/01/2021
5048;153;21/01/2021
4732;398,727;08/03/2021
4945;1719,488;10/03/2021
1144;507;10/03/2021
72;3376,542;11/03/2021
802;1065,05;11/03/2021
112;450;16/06/2021
150;258,8;16/06/2021
174;614,5;16/06/2021
5874;189,182;16/06/2021
5690;562,28;17/06/2021
6073;2043,976;17/06/2021
3281;1014;17/06/2021
1481;779,031;03/02/2021
6584;540;03/02/2021
2598;183,6;03/02/2021
5947;421,95;03/02/2021
4782;393,35;04/02/2021
50;396;14/06/2021
6352;1370,806;15/06/2021
3718;280,5;15/06/2021
5950;716,75;15/06/2021
3272;202,44;15/06/2021
5728;5470,47;15/06/2021
2873;1283,586;16/06/2021
716;1774,116;04/05/2021
562;468,3;04/05/2021
6311;2640,44;04/05/2021
1490;2236;18/06/2021
5108;254;18/06/2021
3643;212;18/06/2021
4945;1668,81;18/06/2021
1903;1313,034;18/06/2021
958;239,2;18/06/2021
740;904,264;02/02/2021
4669;155,341;02/02/2021
2183;314,055;02/02/2021
4945;1068,9;04/02/2021
3673;707,684;05/02/2021
4555;346,812;05/02/2021
6038;231;05/02/2021
739;2045,42;05/02/2021
741;1180,05;05/02/2021
6304;347,885;11/06/2021
6246;381,147;11/06/2021
6823;262,08;11/06/2021
3944;977,973;28/04/2021
3600;263,797;28/04/2021
6073;728,826;28/04/2021
3491;261;28/04/2021
1872;842,39;29/04/2021
1961;501,247;03/06/2021
684;589,2;03/06/2021
1447;458,959;04/06/2021
2793;1967,68;07/06/2021
3729;339,5;08/06/2021
5947;225,52;08/06/2021
739;2011,738;08/06/2021
6057;968,4;08/06/2021
4871;457,5;10/06/2021
5580;633,25;10/06/2021
1447;731,741;11/06/2021
4796;539,853;25/03/2021
2106;4683,3;07/06/2021
4928;1775,545;10/06/2021
6606;614;10/06/2021
4594;3803,387;10/06/2021
1903;833,331;06/05/2021
5500;219,007;07/06/2021
1144;592,45;09/06/2021
5180;471,2;09/06/2021
3119;391,983;10/06/2021
5048;155,4;16/06/2021
179;2239;16/06/2021
132;2347;16/06/2021
122;1599;16/06/2021
4614;2057,14;16/06/2021
652;584,42;16/06/2021
6584;273,825;16/06/2021
5728;478,36;16/06/2021
4628;150,4;21/01/2021
5034;1012,6;21/01/2021
142;1517,726;21/01/2021
5719;440,956;21/01/2021
5034;562,551;22/01/2021
150;1299,5;12/03/2021
5950;485,186;15/03/2021
4766;443,1;15/03/2021
3715;350;15/03/2021
4027;272,644;15/03/2021
4928;1528,9;21/05/2021
4169;263,9;16/06/2021
