CODCLI,dcadastro_dias,d1,d2,d3,dmedia,ddesvio,r,f,v,Y,clr,clf,clv,rfv,cluster
5222,1849,39,70,157,88.66666666666667,61.17461347105786,607,5,1739.82,NA,1,2,1,4,baixo valor
5225,1845,83,15,13,37,39.84971769034255,1575,17,6948.34,NA,2,2,1,5,médio valor
5226,1848,6,78,90,58,45.43126676640219,1674,4,634.55,NA,2,2,1,5,médio valor
5227,1846,86,26,90,67.33333333333333,35.85154575933001,1644,4,1164.27,NA,2,2,1,5,médio valor
5228,1847,34,93,1680,602.3333333333334,933.7528223964484,29,5,3310,55,3,2,1,6,médio valor
5229,1843,6,4,4,4.666666666666667,1.1547005383792515,405,93,91887.68,425,3,1,1,5,médio valor
5231,1846,145,60,53,86,51.21523210920751,1526,6,6001.1,NA,2,2,1,5,médio valor
5234,1843,141,27,35,67.66666666666667,63.63437226321427,12,74,57274.159999999996,21,3,1,1,5,médio valor
5235,1842,7,15,34,18.666666666666668,13.868429375143148,190,78,50018.62,209,3,1,1,5,médio valor
5238,1840,6,7,7,6.666666666666667,0.5773502691896257,1696,23,4137.75,NA,2,2,1,5,médio valor
5239,1828,7,15,48,23.333333333333332,21.73323108360405,904,100,39564.71,NA,1,1,1,3,baixo valor
5240,1825,1,63,34,32.666666666666664,31.021497922139954,22,85,27756.95,31,3,1,1,5,médio valor
5241,1805,1112,598,21,577,545.8030780418886,42,5,1440.96,NA,3,2,1,6,médio valor
5242,1839,8,90,63,53.666666666666664,41.78915329763614,1574,8,4353.44,NA,2,2,1,5,médio valor
5245,1839,21,86,9,38.666666666666664,41.428653530296316,1713,6,678.1,NA,2,2,1,5,médio valor
5246,1839,2,63,7,24,33.8673884437522,1623,12,15576.84,NA,2,2,1,5,médio valor
5247,1839,34,91,1685,603.3333333333334,937.1842579414858,29,4,2064,NA,3,2,1,6,médio valor
5248,1839,34,91,763,296,405.4368014869888,29,5,1710.25,NA,3,2,1,6,médio valor
5250,1835,59,95,66,73.33333333333333,19.087517736293876,1441,9,1344.1,NA,1,2,1,4,baixo valor
5251,1834,65,85,59,69.66666666666667,13.613718571108091,1595,5,1073.21,NA,2,2,1,5,médio valor
5252,1835,219,15,13,82.33333333333333,118.3610296226479,20,49,13654.6,NA,3,2,1,6,médio valor
5254,1833,35,48,1,28,24.269322199023193,1722,5,2134,NA,2,2,1,5,médio valor
5257,1385,58,422,39,173,215.84948459516878,866,4,3248.0299999999997,NA,1,2,1,4,baixo valor
5261,78,14,6,22,14,8,22,5,4961.31,29,3,2,1,6,médio valor
5264,1832,169,51,10,76.66666666666667,82.54897536210449,1602,4,1330.5,NA,2,2,1,5,médio valor
5266,1821,9,11,2,7.333333333333333,4.725815626252608,1799,4,1454,NA,2,2,1,5,médio valor
5267,1798,18,3,7,9.333333333333334,7.767453465154029,5,82,501569.77,40,3,1,0,4,baixo valor
5268,1805,904,50,55,336.3333333333333,491.62011079016423,712,5,4380.4,NA,1,2,1,4,baixo valor
5281,1825,77,110,113,100,19.974984355438178,254,15,8427.86,NA,3,2,1,6,médio valor
5286,1821,22,26,16,21.333333333333332,5.033222956847166,1604,13,4448.1,NA,2,2,1,5,médio valor
5293,1820,4,1,28,11,14.798648586948742,23,28,21053.59,24,3,2,1,6,médio valor
5294,1820,42,63,30,45,16.703293088490067,1623,6,5832,NA,2,2,1,5,médio valor
5296,1820,382,336,72,263.3333333333333,167.2881745173081,471,10,9114.25,NA,3,2,1,6,médio valor
5303,1812,87,7,14,36,44.30575583375144,1658,9,1944.83,NA,2,2,1,5,médio valor
5304,1819,18,37,28,27.666666666666668,9.504384952922168,155,15,35290.95,NA,3,2,1,6,médio valor
5308,1818,17,32,29,26,7.937253933193772,1559,10,2281,NA,2,2,1,5,médio valor
5310,1814,326,182,147,218.33333333333334,94.87008660970714,922,9,7985.44,NA,1,2,1,4,baixo valor
5313,1330,17,19,14,16.666666666666668,2.516611478423583,860,9,3306.91,NA,1,2,1,4,baixo valor
5314,1814,13,37,43,31,15.874507866387544,1721,4,2323.21,NA,2,2,1,5,médio valor
5315,1814,20,21,15,18.666666666666668,3.2145502536643185,9,42,32023.46,14,3,2,1,6,médio valor
5318,1814,386,42,4,144,210.43763921884317,21,85,46143.88,NA,3,1,1,5,médio valor
5319,1814,18,14,14,15.333333333333334,2.309401076758503,1,73,63539.04,15,3,1,1,5,médio valor
5321,1813,26,34,45,35,9.539392014169456,15,59,18748.4,22,3,1,1,5,médio valor
5322,1813,291,66,56,137.66666666666666,132.88466176851765,737,11,5263.7,NA,1,2,1,4,baixo valor
5325,1812,43,1088,99,410,587.8324591241964,582,4,2778.4,NA,1,2,1,4,baixo valor
5333,1811,4,107,12,41,57.29746940310715,687,36,21055.49,NA,1,2,1,4,baixo valor
5334,1808,33,34,30,32.333333333333336,2.0816659994661326,2,45,32984.84,28,3,2,1,6,médio valor
5339,1806,3,13,112,42.666666666666664,60.25224753760919,1623,6,2640.36,NA,2,2,1,5,médio valor
5343,1806,13,10,6,9.666666666666666,3.5118845842842465,1722,9,1206.6,NA,2,2,1,5,médio valor
5346,1792,57,29,32,39.333333333333336,15.37313674346694,1617,8,9075.54,NA,2,2,1,5,médio valor
5352,364,28,22,28,26,3.4641016151377544,279,5,1291.84,NA,3,2,1,6,médio valor
5353,1581,34,18,39,30.333333333333332,10.969655114602888,1196,12,4140,NA,1,2,1,4,baixo valor
5358,1801,34,13,44,30.333333333333332,15.821925715074425,1675,5,925.89,NA,2,2,1,5,médio valor
5359,1801,34,13,44,30.333333333333332,15.821925715074425,1675,5,906.89,NA,2,2,1,5,médio valor
5360,1801,34,13,44,30.333333333333332,15.821925715074425,1675,5,883.34,NA,2,2,1,5,médio valor
5361,1799,76,46,32,51.333333333333336,22.479620400116488,1556,12,8974.66,NA,2,2,1,5,médio valor
5362,1798,39,33,43,38.333333333333336,5.033222956847166,1013,6,1684.9099999999999,NA,1,2,1,4,baixo valor
5364,1800,19,15,9,14.333333333333334,5.033222956847166,1757,4,2363.4,NA,2,2,1,5,médio valor
5366,1799,13,6,2,7,5.5677643628300215,1751,9,4573.63,NA,2,2,1,5,médio valor
5370,1792,20,17,26,21,4.58257569495584,875,43,9068.14,NA,1,2,1,4,baixo valor
5371,1752,409,312,10,243.66666666666666,208.0921270335169,272,8,29351.04,NA,3,2,1,6,médio valor
5372,1780,21,14,28,21,7,1689,6,2051,NA,2,2,1,5,médio valor
5373,1791,79,51,93,74.33333333333333,21.385353243127252,1568,4,846,NA,2,2,1,5,médio valor
5374,1766,23,3,3,9.666666666666666,11.547005383792516,1638,15,8016,NA,2,2,1,5,médio valor
5377,1765,91,29,26,48.666666666666664,36.69241520169166,1443,11,4030.35,NA,1,2,1,4,baixo valor
5378,1724,22,9,14,15,6.557438524302,1679,4,824,NA,2,2,1,5,médio valor
5381,1780,49,17,4,23.333333333333332,23.15887159024233,1584,7,2442.2,NA,2,2,1,5,médio valor
5384,1787,13,2,28,14.333333333333334,13.051181300301263,1,91,57742.63,21,3,1,1,5,médio valor
5386,1779,74,37,6,39,34.044089061098404,1583,10,2821.88,NA,2,2,1,5,médio valor
5389,1787,15,54,11,26.666666666666668,23.75570107012911,1700,5,1352,NA,2,2,1,5,médio valor
5390,1743,553,41,21,205,301.54270012719593,1044,5,1365.5,NA,1,2,1,4,baixo valor
5392,1786,19,16,33,22.666666666666668,9.0737717258774655,660,13,3244.22,NA,1,2,1,4,baixo valor
5395,1716,23,28,10,20.333333333333332,9.291573243177568,0,38,86683.04,NA,3,2,1,6,médio valor
5396,1786,41,26,24,30.333333333333332,9.291573243177568,16,21,26639.42,36,3,2,1,6,médio valor
5399,1790,12,21,16,16.333333333333332,4.509249752822894,23,71,28450.63,25,3,1,1,5,médio valor
5400,1787,56,23,13,30.666666666666668,22.501851775650227,1665,5,8694.58,NA,2,2,1,5,médio valor
5405,1786,48,50,32,43.333333333333336,9.865765724632494,1534,10,4183.5199999999995,NA,2,2,1,5,médio valor
5407,1785,24,23,19,22,2.6457513110645907,1521,11,7138.28,NA,2,2,1,5,médio valor
5409,1779,22,28,42,30.666666666666668,10.263202878893768,43,27,18436.13,62,3,2,1,6,médio valor
5414,1700,19,32,48,33,14.52583904633395,0,49,50503.53,20,3,2,1,6,médio valor
5415,1780,8,10,4,7.333333333333333,3.0550504633038935,1,52,29922.14,6,3,2,1,6,médio valor
5416,1784,224,13,40,92.33333333333333,114.823052273197,989,17,3332.27,NA,1,2,1,4,baixo valor
5417,1783,5,52,5,20.666666666666668,27.135462651912412,7,30,22703.76,62,3,2,1,6,médio valor
5418,1783,64,129,55,82.66666666666667,40.3773864103824,208,35,10089.99,NA,3,2,1,6,médio valor
5421,1778,114,125,119,119.33333333333333,5.507570547286102,1420,4,2619.21,NA,1,2,1,4,baixo valor
5422,1772,6,10,70,28.666666666666668,35.85154575933001,35,103,85950.23,57,3,1,1,5,médio valor
5426,1778,105,29,76,70,38.353617821530214,34,34,20194.95,NA,3,2,1,6,médio valor
5428,1776,19,24,61,34.666666666666664,22.94195574342635,0,48,54868.700000000004,27,3,2,1,6,médio valor
5429,1778,98,84,42,74.66666666666667,29.143323992525858,1519,5,777.54,NA,2,2,1,5,médio valor
5430,1777,7,6,1,4.666666666666667,3.2145502536643185,1,194,217045.97,9,3,3,2,8,alto valor
5431,1777,252,71,77,133.33333333333334,102.81212639243162,139,9,8628,NA,3,2,1,6,médio valor
5434,1765,299,326,202,275.6666666666667,65.2099174461472,938,4,1017.47,NA,1,2,1,4,baixo valor
5435,1765,168,329,202,233,84.85870609430714,1066,4,868.65,NA,1,2,1,4,baixo valor
5437,1776,8,2,4,4.666666666666667,3.0550504633038935,1364,9,7402.3,NA,1,2,1,4,baixo valor
5438,1749,6,2,6,4.666666666666667,2.309401076758503,1273,42,12304.55,NA,1,2,1,4,baixo valor
5439,1072,6,7,8,7,1,2,101,41934.63,3,3,1,1,5,médio valor
5440,1773,158,22,36,72,74.80641683706017,561,19,12560.47,NA,3,2,1,6,médio valor
5445,1772,15,1,24,13.333333333333334,11.590225767142474,1526,9,2754.6,NA,2,2,1,5,médio valor
5446,1772,4,21,20,15,9.539392014169456,1727,4,1256,NA,2,2,1,5,médio valor
5448,1771,39,44,1,28,23.515952032609693,1625,7,11189.9,NA,2,2,1,5,médio valor
5449,1771,56,29,35,40,14.177446878757825,19,43,155618.98,40,3,2,2,7,alto valor
5450,1771,49,10,6,21.666666666666668,23.75570107012911,1602,6,8910.21,NA,2,2,1,5,médio valor
5451,1771,45,41,41,42.333333333333336,2.309401076758503,1483,7,864,NA,1,2,1,4,baixo valor
5452,1766,23,19,20,20.666666666666668,2.0816659994661326,62,110,402926.88,70,3,1,2,6,médio valor
5454,1770,97,56,806,319.6666666666667,421.6756257282763,468,12,24503.3,NA,3,2,1,6,médio valor
5457,1766,34,13,44,30.333333333333332,15.821925715074425,1675,4,620.09,NA,2,2,1,5,médio valor
5459,1766,16,63,35,38,23.643180835073778,1596,5,1841.2,NA,2,2,1,5,médio valor
5464,1765,84,70,15,56.333333333333336,36.47373484212075,1210,5,1858.2,NA,1,2,1,4,baixo valor
5466,1765,213,42,1,85.33333333333333,112.44702456416236,1258,7,736.2,NA,1,2,1,4,baixo valor
5467,1744,1,2,11,4.666666666666667,5.507570547286102,1447,44,35204.13,NA,1,2,1,4,baixo valor
5468,1764,72,27,22,40.333333333333336,27.537852736430512,1512,7,3449.49,NA,2,2,1,5,médio valor
5470,1762,34,51,47,44,8.888194417315589,71,43,46215.2,92,3,2,1,6,médio valor
5471,1759,7,63,7,25.666666666666668,32.331615074619044,1638,5,1269.4099999999999,NA,2,2,1,5,médio valor
5475,1759,71,13,180,88,84.78797084492588,238,7,4665.59,NA,3,2,1,6,médio valor
5476,1734,38,18,27,27.666666666666668,10.016652800877813,744,35,48894.02,NA,1,2,1,4,baixo valor
5477,1759,35,28,7,23.333333333333332,14.571661996262929,5,88,140132.73,10,3,1,2,6,médio valor
5480,1734,7,14,7,9.333333333333334,4.041451884327381,68,64,47916.93,98,3,1,1,5,médio valor
5481,1756,33,141,34,69.33333333333333,62.06716791777544,679,28,16500.29,NA,1,2,1,4,baixo valor
5482,1756,70,51,96,72.33333333333333,22.5905584998099,91,27,15650.78,100,3,2,1,6,médio valor
5483,1603,96,31,91,72.66666666666667,36.17089069035117,134,26,53069.76,NA,3,2,1,6,médio valor
5484,1750,78,56,5,46.333333333333336,37.44774136491189,29,35,34199.26,NA,3,2,1,6,médio valor
5485,1755,15,27,64,35.333333333333336,25.540817005987364,1618,5,1257,NA,2,2,1,5,médio valor
5489,1752,73,86,82,80.33333333333333,6.658328118479393,86,21,6564.89,101,3,2,1,6,médio valor
5492,1752,7,4,10,7,3,8,122,84389.95,10,3,1,1,5,médio valor
5493,1752,29,6,29,21.333333333333332,13.279056191361393,15,155,125961.84999999999,20,3,1,2,6,médio valor
5499,1748,29,13,13,18.333333333333332,9.237604307034012,1638,9,2456.1,NA,2,2,1,5,médio valor
5500,1750,7,14,7,9.333333333333334,4.041451884327381,13,104,39015.96,22,3,1,1,5,médio valor
5501,1744,28,200,14,80.66666666666667,103.58249530366284,394,144,42732.21,NA,3,1,1,5,médio valor
5503,1745,52,103,76,77,25.514701644346147,1504,5,2426,NA,2,2,1,5,médio valor
5506,1745,11,30,27,22.666666666666668,10.214368964029708,478,43,14138.43,NA,3,2,1,6,médio valor
5508,1744,241,32,76,116.33333333333333,110.18318080965595,734,32,13007.37,NA,1,2,1,4,baixo valor
5509,1735,59,20,19,32.666666666666664,22.810816147900834,20,23,4956.02,NA,3,2,1,6,médio valor
5512,1742,11,7,4,7.333333333333333,3.5118845842842465,1408,49,16141.58,NA,1,2,1,4,baixo valor
5513,1702,1,6,1,2.6666666666666665,2.886751345948129,12,103,879356.31,20,3,1,0,4,baixo valor
5514,1742,101,46,119,88.66666666666667,38.03068936179481,1294,6,2238.25,NA,1,2,1,4,baixo valor
5516,1738,118,14,41,57.666666666666664,53.96603870336726,638,18,8862.86,NA,1,2,1,4,baixo valor
5517,1738,7,1,23,10.333333333333334,11.372481406154654,1595,19,16874.5,NA,2,2,1,5,médio valor
5518,1737,19,43,34,32,12.12435565298214,0,102,291567.95,23,3,1,2,6,médio valor
5519,1737,723,176,13,304,371.90455764886775,201,17,5202.2,NA,3,2,1,6,médio valor
5521,1734,30,804,91,308.3333333333333,430.3421119682959,265,27,8007.16,NA,3,2,1,6,médio valor
5522,1731,2,1276,35,437.6666666666667,726.2054346624882,5,10,4546,25,3,2,1,6,médio valor
5524,1731,82,85,6,57.666666666666664,44.76978147515725,1554,5,2518.05,NA,2,2,1,5,médio valor
5525,1727,7,7,6,6.666666666666667,0.5773502691896257,1458,40,21990.46,NA,1,2,1,4,baixo valor
5527,1594,955,33,2,330,541.487765328082,362,6,769.23,NA,3,2,1,6,médio valor
5529,1730,7,7,7,7,0,1681,6,1770.1,NA,2,2,1,5,médio valor
5531,1724,64,35,29,42.666666666666664,18.717193521821944,1462,11,8564.3,NA,1,2,1,4,baixo valor
5533,1724,54,79,118,83.66666666666667,32.25419869309007,1143,6,2911.1,NA,1,2,1,4,baixo valor
5534,1723,28,77,29,44.666666666666664,28.005951748393294,1427,9,3151.22,NA,1,2,1,4,baixo valor
5535,1713,7,7,35,16.333333333333332,16.165807537309522,0,102,77733.3,22,3,1,1,5,médio valor
5537,1721,331,119,6,152,164.9939392826294,1141,24,17298.77,NA,1,2,1,4,baixo valor
5540,1723,11,32,5,16,14.177446878757825,1618,15,3805,NA,2,2,1,5,médio valor
5546,1717,621,128,26,258.3333333333333,318.192289870973,861,6,1938,NA,1,2,1,4,baixo valor
5548,1716,68,49,20,45.666666666666664,24.172987679087857,1,38,54357.52,57,3,2,1,6,médio valor
5549,1716,81,59,70,70,11,1506,4,3078.5,NA,2,2,1,5,médio valor
5551,1716,139,62,68,89.66666666666667,42.82911782109612,828,9,1748,NA,1,2,1,4,baixo valor
5552,1716,56,6,20,27.333333333333332,25.794056162870806,1631,6,1489.27,NA,2,2,1,5,médio valor
5554,1716,403,234,67,234.66666666666666,168.00099206056294,848,5,890,NA,1,2,1,4,baixo valor
5555,1716,75,135,229,146.33333333333334,77.62302064035728,1071,5,575,NA,1,2,1,4,baixo valor
5558,1715,26,1,15,14,12.529964086141668,1673,4,762.6,NA,2,2,1,5,médio valor
5559,1715,98,28,72,66,35.38361202590826,56,42,14845.22,NA,3,2,1,6,médio valor
5562,1710,16,22,88,42,39.949968710876355,370,28,6062.05,NA,3,2,1,6,médio valor
5563,1624,43,52,51,48.666666666666664,4.932882862316247,1058,12,5158.05,NA,1,2,1,4,baixo valor
5564,1618,42,33,86,53.666666666666664,28.36077102854105,317,28,23131.46,NA,3,2,1,6,médio valor
5565,1667,49,46,45,46.666666666666664,2.0816659994661326,107,54,11342.28,NA,3,2,1,6,médio valor
5574,1696,13,7,8,9.333333333333334,3.2145502536643185,1652,6,4713.86,NA,2,2,1,5,médio valor
5579,1707,35,42,21,32.666666666666664,10.692676621563626,1506,12,4960.51,NA,2,2,1,5,médio valor
5580,1707,43,36,15,31.333333333333332,14.571661996262929,26,74,35054.85,52,3,1,1,5,médio valor
5581,1703,5,2,7,4.666666666666667,2.516611478423583,1409,50,23234.22,NA,1,2,1,4,baixo valor
5583,1702,91,5,1,32.333333333333336,50.84617324178225,1605,4,410,NA,2,2,1,5,médio valor
5585,1702,40,28,71,46.333333333333336,22.18858565419016,36,13,6033.29,42,3,2,1,6,médio valor
5590,1700,36,18,22,25.333333333333332,9.451631252505216,8,8,6212.92,44,3,2,1,6,médio valor
5597,1699,35,27,36,32.666666666666664,4.932882862316247,636,57,35471.03,NA,1,1,1,3,baixo valor
5598,1699,21,39,14,24.666666666666668,12.897028081435403,50,41,13330.38,NA,3,2,1,6,médio valor
5599,1609,216,28,64,102.66666666666667,99.78643862436084,944,14,19810.26,NA,1,2,1,4,baixo valor
5603,1695,43,35,56,44.666666666666664,10.598742063723098,356,69,65848.92,NA,3,1,1,5,médio valor
5606,1694,154,161,84,133,42.579337712087536,1295,4,802.8,NA,1,2,1,4,baixo valor
5607,1694,1,13,30,14.666666666666666,14.571661996262929,1546,9,3925.2,NA,2,2,1,5,médio valor
5612,1692,15,12,206,77.66666666666667,111.15004873293279,573,52,52318.16,NA,1,2,1,4,baixo valor
5613,1645,175,39,15,76.33333333333333,86.28634499927166,940,105,129616.76,NA,1,1,2,4,baixo valor
5619,1689,143,49,21,71,63.90618123468183,2,87,22810.77,45,3,1,1,5,médio valor
5623,1688,40,60,67,55.666666666666664,14.011899704655802,98,23,20451.8,NA,3,2,1,6,médio valor
5626,1687,41,36,26,34.333333333333336,7.637626158259733,338,92,31784.76,NA,3,1,1,5,médio valor
5627,1687,91,1,155,82.33333333333333,77.36493607140984,1440,4,349,NA,1,2,1,4,baixo valor
5628,1687,312,16,7,111.66666666666667,173.55210552837823,337,49,13407.55,NA,3,2,1,6,médio valor
5629,1686,2,55,71,42.666666666666664,36.11555528208494,441,36,20400.58,NA,3,2,1,6,médio valor
5630,1685,102,50,639,263.6666666666667,326.0863893714875,351,12,14291.62,NA,3,2,1,6,médio valor
5632,1680,34,31,13,26,11.357816691600547,1534,8,2055.91,NA,2,2,1,5,médio valor
5633,1681,248,129,19,132,114.5294721894762,1199,5,3277.25,NA,1,2,1,4,baixo valor
5635,1678,10,56,29,31.666666666666668,23.115651263447745,978,18,1906.2,NA,1,2,1,4,baixo valor
5636,1654,7,63,219,96.33333333333333,109.86051762727743,1273,6,1888.6,NA,1,2,1,4,baixo valor
5638,1678,16,18,28,20.666666666666668,6.429100507328637,1175,17,10791.48,NA,1,2,1,4,baixo valor
5639,1678,105,189,228,174,62.85698051927089,1156,4,850,NA,1,2,1,4,baixo valor
5643,1654,5,8,132,48.333333333333336,72.47298347200378,1220,43,10590.04,NA,1,2,1,4,baixo valor
5647,1672,53,15,36,34.666666666666664,19.03505538035898,8,61,27830.22,31,3,1,1,5,médio valor
5649,1465,171,18,25,71.33333333333333,86.38479804533512,922,12,2133.6,NA,1,2,1,4,baixo valor
5650,1668,40,112,383,178.33333333333334,180.86551172994075,2,23,8286.84,56,3,2,1,6,médio valor
5654,1666,9,7,5,7,2,0,104,45876.41,7,3,1,1,5,médio valor
5655,1665,7,5,8,6.666666666666667,1.5275252316519468,568,257,148804.52,NA,3,3,2,8,alto valor
5660,1658,10,15,29,18,9.848857801796104,933,40,14711.539999999999,NA,1,2,1,4,baixo valor
5663,1659,6,4,3,4.333333333333333,1.5275252316519468,2,267,242663.45,9,3,3,2,8,alto valor
5665,1659,12,37,49,32.666666666666664,18.876793513023692,1521,5,2020.5,NA,2,2,1,5,médio valor
5667,1660,9,103,56,56,47,47,50,68592.92,NA,3,2,1,6,médio valor
5670,1660,14,8,18,13.333333333333334,5.033222956847166,1366,13,5823.08,NA,1,2,1,4,baixo valor
5672,1624,3,56,39,32.666666666666664,27.061657993059725,33,61,137242.07,66,3,1,2,6,médio valor
5673,1659,8,57,22,29,25.238858928247925,356,152,94018.54,NA,3,1,1,5,médio valor
5676,1654,5,14,20,13,7.54983443527075,2,34,54275.83,10,3,2,1,6,médio valor
5678,1653,11,37,79,42.333333333333336,34.31229128655406,1254,7,2288,1295,1,2,1,4,baixo valor
5679,1654,5,2,4,3.6666666666666665,1.5275252316519468,2,291,176895.01,7,3,3,2,8,alto valor
5680,1653,16,13,12,13.666666666666666,2.0816659994661326,20,64,62768.479999999996,68,3,1,1,5,médio valor
5681,1653,10,14,36,20,14,61,147,77106.82,NA,3,1,1,5,médio valor
5683,1652,19,15,13,15.666666666666666,3.0550504633038935,723,49,18585.91,NA,1,2,1,4,baixo valor
5684,1652,7,26,2,11.666666666666666,12.662279942148386,16,182,799930.88,24,3,3,0,6,médio valor
5685,1651,122,53,126,100.33333333333333,41.04063027456247,1286,6,2727.35,NA,1,2,1,4,baixo valor
5686,1651,3,1,13,5.666666666666667,6.429100507328637,5,53,20543.21,28,3,2,1,6,médio valor
5690,1646,11,8,7,8.666666666666666,2.0816659994661326,2,123,61187.73,21,3,1,1,5,médio valor
5691,1645,87,137,113,112.33333333333333,25.006665778014735,1308,4,471.2,NA,1,2,1,4,baixo valor
5692,1645,84,243,87,138,90.9450383473447,1121,7,1390.4,NA,1,2,1,4,baixo valor
5693,1645,106,83,126,105,21.517434791350013,64,20,25864.08,71,3,2,1,6,médio valor
5696,1644,277,135,202,204.66666666666666,71.03754875650857,905,5,669,NA,1,2,1,4,baixo valor
5698,1644,357,11,22,130,196.66468925559565,1086,10,3111.2,NA,1,2,1,4,baixo valor
5701,1518,12,255,61,109.33333333333333,128.50810609970614,1190,4,656.99,NA,1,2,1,4,baixo valor
5702,1597,1,6,13,6.666666666666667,6.027713773341708,1413,26,5940.29,NA,1,2,1,4,baixo valor
5705,1639,22,14,13,16.333333333333332,4.932882862316247,498,82,132971.8,NA,3,1,2,6,médio valor
5706,1639,8,138,38,61.333333333333336,68.06859285554046,1421,6,1336.84,NA,1,2,1,4,baixo valor
5708,1602,20,22,4,15.333333333333334,9.865765724632494,1415,14,3273.14,NA,1,2,1,4,baixo valor
5710,1637,30,5,4,13,14.730919862656235,922,147,43043.62,NA,1,1,1,3,baixo valor
5711,1639,34,202,30,88.66666666666667,98.16992071573316,331,13,3543.4,NA,3,2,1,6,médio valor
5712,1639,43,48,14,35,18.35755975068582,70,158,51044.25,76,3,1,1,5,médio valor
5715,1633,226,97,71,131.33333333333334,83.00803173990654,439,24,5786.88,NA,3,2,1,6,médio valor
5716,1631,20,37,7,21.333333333333332,15.044378795195678,189,58,19135.16,NA,3,1,1,5,médio valor
5717,1638,38,36,6,26.666666666666668,17.925772879665004,12,40,14224.6,41,3,2,1,6,médio valor
5719,1636,8,12,14,11.333333333333334,3.0550504633038935,0,74,39061.29,27,3,1,1,5,médio valor
5722,1633,15,85,103,67.66666666666667,46.49014232429638,574,30,6451.48,NA,1,2,1,4,baixo valor
5723,1633,18,12,12,14,3.4641016151377544,999,10,7308.39,NA,1,2,1,4,baixo valor
